Employee_ID,Gender,Age,Education_Level,Employee_Satisfaction_Score
19212,Male,45,Bachelor,2.95
19213,Female,42,Bachelor,2.12
19214,Female,30,High School,2.87
19215,Female,41,Master,3.55
19216,Female,23,Bachelor,3.03
19217,Male,56,High School,3.68
19218,Male,55,Bachelor,1.05
19219,Female,58,Bachelor,1.6
19220,Male,26,Bachelor,2.59
19221,Female,43,Master,4.51
19222,Male,59,Bachelor,2.33
19223,Male,41,High School,2.72
19224,Male,46,Bachelor,2.79
19225,Male,31,Bachelor,3.81
19226,Male,44,Bachelor,2.59
19227,Male,35,Bachelor,1.62
19228,Female,22,Bachelor,4.31
19229,Male,44,High School,3.98
19230,Male,46,Bachelor,1.04
19231,Female,37,Bachelor,3.62
19232,Female,60,High School,3.2
19233,Female,47,Bachelor,4.4
19234,Other,55,High School,4.52
19235,Female,45,Bachelor,2.27
19236,Female,46,Master,3.6
19237,Male,33,High School,3.7
19238,Male,57,Bachelor,2.93
19239,Female,31,High School,1.78
19240,Male,53,Bachelor,1.61
19241,Female,60,Bachelor,4.84
19242,Male,25,Bachelor,2.35
19243,Female,28,High School,2.23
19244,Other,48,Bachelor,3.14
19245,Female,59,High School,3.44
19246,Male,51,High School,4.73
19247,Male,60,Master,4.3
19248,Female,30,Bachelor,2.41
19249,Male,33,Master,3.64
19250,Female,23,High School,3.89
19251,Male,28,Bachelor,3.04
19252,Male,41,Master,4.57
19253,Female,57,High School,3.57
19254,Female,37,Master,4.54
19255,Female,59,Bachelor,4.09
19256,Female,27,Bachelor,3.77
19257,Female,38,PhD,1.07
19258,Female,29,Bachelor,1.77
19259,Male,31,Bachelor,1.31
19260,Male,59,Bachelor,4.9
19261,Female,37,PhD,2.99
19262,Male,32,Master,2.88
19263,Male,49,Bachelor,2.45
19264,Male,46,Bachelor,4.85
19265,Other,46,High School,1.03
19266,Male,34,Bachelor,1.35
19267,Male,50,High School,4.35
19268,Female,22,PhD,3.13
19269,Male,39,Master,1.26
19270,Female,50,Bachelor,1.69
19271,Male,40,Bachelor,3.89
19272,Female,57,High School,1.34
19273,Male,38,Bachelor,3.55
19274,Male,24,Bachelor,1.78
19275,Male,57,Bachelor,4.37
19276,Female,44,Bachelor,1.66
19277,Female,49,High School,4.29
19278,Male,50,Master,4.7
19279,Male,33,Bachelor,2.33
19280,Female,46,High School,1.15
19281,Other,36,High School,1.1
19282,Male,55,Bachelor,2.11
19283,Male,27,High School,3.04
19284,Male,29,Master,4.07
19285,Female,54,High School,2.78
19286,Other,58,Master,1.43
19287,Female,28,Bachelor,3.41
19288,Male,33,Bachelor,3.2
19289,Male,47,Bachelor,2.46
19290,Other,37,High School,2.91
19291,Male,49,Bachelor,3.1
19292,Male,46,High School,1.1
19293,Male,56,High School,4.7
19294,Female,26,High School,4.37
19295,Female,46,Bachelor,2.61
19296,Female,29,Master,1.0
19297,Male,47,Bachelor,4.28
19298,Female,27,Bachelor,4.5
19299,Male,31,Bachelor,4.3
19300,Male,46,Master,3.93
19301,Female,47,Bachelor,1.28
19302,Male,52,PhD,2.45
19303,Male,41,Master,3.5
19304,Male,31,Bachelor,3.17
19305,Male,25,Bachelor,3.62
19306,Male,47,Master,4.52
19307,Female,54,Bachelor,3.95
19308,Female,57,Bachelor,4.26
19309,Female,51,Master,1.74
19310,Male,50,High School,1.31
19311,Female,58,High School,4.09
19312,Male,25,High School,1.69
19313,Other,39,Bachelor,3.91
19314,Female,30,High School,1.69
19315,Male,28,Bachelor,1.57
19316,Male,27,High School,1.53
19317,Female,37,High School,3.87
19318,Female,45,High School,3.61
19319,Female,57,Master,3.25
19320,Male,24,Bachelor,1.92
19321,Male,38,Bachelor,3.71
19322,Female,27,Bachelor,3.12
19323,Male,59,Bachelor,1.83
19324,Other,37,Bachelor,4.26
19325,Male,45,Master,4.18
19326,Female,57,Bachelor,1.78
19327,Male,42,Bachelor,3.02
19328,Female,23,High School,1.38
19329,Female,55,High School,4.12
19330,Male,44,High School,1.09
19331,Other,57,Bachelor,3.14
19332,Female,30,High School,2.15
19333,Male,47,Bachelor,3.04
19334,Female,41,Master,3.83
19335,Male,54,High School,1.28
19336,Female,45,Bachelor,2.67
19337,Male,40,Bachelor,1.3
19338,Other,31,PhD,4.18
19339,Female,35,Bachelor,2.37
19340,Male,42,Bachelor,4.53
19341,Female,45,High School,4.21
19342,Female,32,High School,2.79
19343,Male,45,Master,3.6
19344,Female,56,Bachelor,2.46
19345,Male,48,Bachelor,3.0
19346,Male,52,High School,3.28
19347,Male,29,Bachelor,1.6
19348,Female,53,Bachelor,1.15
19349,Male,54,Bachelor,3.3
19350,Female,45,High School,4.82
19351,Male,40,High School,2.91
19352,Female,45,High School,4.23
19353,Male,26,Bachelor,3.28
19354,Female,52,Master,1.83
19355,Female,33,Master,1.19
19356,Male,46,High School,4.28
19357,Female,26,Bachelor,4.97
19358,Male,32,Bachelor,1.74
19359,Male,31,Master,3.56
19360,Male,28,Bachelor,1.66
19361,Female,40,Master,3.44
19362,Female,43,High School,1.0
19363,Male,49,High School,1.48
19364,Female,39,Bachelor,4.69
19365,Female,59,High School,1.74
19366,Male,32,PhD,3.85
19367,Female,22,Master,3.92
19368,Male,27,Master,4.47
19369,Male,55,High School,4.37
19370,Male,43,Bachelor,3.08
19371,Female,53,Bachelor,1.72
19372,Male,46,Bachelor,2.77
19373,Female,42,Bachelor,2.87
19374,Male,40,Bachelor,2.68
19375,Male,26,Bachelor,1.11
19376,Male,40,Bachelor,1.69
19377,Male,29,Bachelor,1.76
19378,Female,35,Bachelor,1.53
19379,Female,58,High School,4.3
19380,Male,33,Master,3.8
19381,Female,40,Bachelor,1.08
19382,Female,23,High School,1.78
19383,Male,59,High School,3.16
19384,Female,45,PhD,1.54
19385,Female,49,Bachelor,2.71
19386,Male,29,Bachelor,2.74
19387,Female,41,PhD,4.38
19388,Female,57,High School,4.6
19389,Female,30,Bachelor,4.61
19390,Male,31,PhD,4.25
19391,Female,53,Master,3.29
19392,Male,47,High School,4.56
19393,Male,44,Bachelor,4.14
19394,Female,25,Bachelor,2.15
19395,Female,60,Bachelor,2.48
19396,Male,59,Bachelor,4.27
19397,Female,38,Bachelor,4.57
19398,Male,56,Master,2.86
19399,Male,40,Bachelor,3.17
19400,Male,42,High School,1.81
19401,Female,29,Master,2.86
19402,Male,28,Bachelor,2.4
19403,Female,45,Bachelor,2.5
19404,Female,59,Master,1.52
19405,Male,44,Bachelor,3.66
19406,Male,44,Bachelor,2.99
19407,Female,43,Bachelor,4.04
19408,Male,25,Bachelor,4.6
19409,Female,32,Bachelor,2.42
19410,Male,34,High School,4.19
19411,Male,35,High School,3.35
19412,Male,27,Bachelor,3.29
19413,Male,50,Bachelor,3.27
19414,Female,47,Bachelor,3.29
19415,Male,42,High School,3.47
19416,Male,46,Bachelor,2.78
19417,Male,54,Bachelor,1.56
19418,Male,58,High School,4.95
19419,Female,25,Bachelor,3.99
19420,Female,57,High School,1.81
19421,Female,33,Bachelor,4.21
19422,Male,35,High School,4.97
19423,Male,56,High School,1.85
19424,Female,35,Bachelor,3.05
19425,Female,51,High School,2.7
19426,Female,28,Bachelor,2.85
19427,Male,46,High School,4.92
19428,Male,52,Bachelor,1.31
19429,Male,50,Master,2.61
19430,Female,30,Master,4.33
19431,Female,36,Bachelor,2.13
19432,Male,50,PhD,1.09
19433,Female,39,Bachelor,1.89
19434,Male,43,Bachelor,3.17
19435,Male,42,High School,1.09
19436,Female,30,Bachelor,2.58
19437,Male,23,Bachelor,1.01
19438,Female,48,Bachelor,2.88
19439,Female,44,Master,4.7
19440,Female,22,Bachelor,4.25
19441,Male,56,Bachelor,3.51
19442,Male,52,High School,4.01
19443,Female,60,Bachelor,1.5
19444,Female,41,High School,3.0
19445,Male,48,Bachelor,4.27
19446,Male,32,Bachelor,3.53
19447,Female,36,Bachelor,2.16
19448,Female,35,Bachelor,2.52
19449,Female,44,Bachelor,2.07
19450,Female,49,Bachelor,3.26
19451,Male,35,Bachelor,4.16
19452,Female,27,Bachelor,2.76
19453,Female,47,High School,2.88
19454,Female,54,High School,4.98
19455,Female,53,PhD,1.44
19456,Other,22,Bachelor,3.02
19457,Male,24,Bachelor,1.87
19458,Male,38,Bachelor,2.9
19459,Male,38,Bachelor,3.02
19460,Male,26,High School,4.24
19461,Male,26,PhD,4.32
19462,Male,59,High School,2.86
19463,Male,54,PhD,1.21
19464,Female,22,Bachelor,2.46
19465,Male,56,Master,2.62
19466,Female,42,Bachelor,4.52
19467,Female,27,High School,4.78
19468,Female,41,Bachelor,2.06
19469,Other,35,Bachelor,1.08
19470,Female,32,Bachelor,3.32
19471,Female,42,High School,3.65
19472,Female,48,High School,4.31
19473,Female,23,Bachelor,3.01
19474,Female,30,High School,2.91
19475,Female,24,Bachelor,3.17
19476,Male,34,High School,1.76
19477,Female,35,Bachelor,4.26
19478,Female,29,Bachelor,4.55
19479,Male,42,Bachelor,4.18
19480,Female,28,Master,1.3
19481,Female,59,Bachelor,2.77
19482,Male,24,High School,1.03
19483,Female,39,Bachelor,2.21
19484,Male,32,Bachelor,3.55
19485,Female,51,Bachelor,4.22
19486,Male,34,Bachelor,3.79
19487,Female,37,High School,4.8
19488,Female,43,High School,3.06
19489,Male,55,Master,3.58
19490,Female,43,High School,2.34
19491,Male,24,Bachelor,4.45
19492,Female,35,Master,2.82
19493,Female,54,Bachelor,2.43
19494,Other,25,Bachelor,3.48
19495,Male,24,High School,1.87
19496,Female,49,High School,1.21
19497,Male,50,Bachelor,4.06
19498,Male,26,Bachelor,3.64
19499,Female,25,Master,4.25
19500,Male,27,Bachelor,1.8
19501,Female,37,Bachelor,2.87
19502,Female,35,High School,4.85
19503,Male,24,High School,1.64
19504,Female,37,High School,4.25
19505,Male,50,High School,3.77
19506,Male,57,High School,2.92
19507,Male,46,Bachelor,4.28
19508,Male,25,High School,4.65
19509,Female,22,Bachelor,1.04
19510,Male,42,High School,3.61
19511,Female,38,High School,3.11
19512,Male,36,Bachelor,2.81
19513,Female,60,Bachelor,1.87
19514,Male,38,High School,4.84
19515,Female,50,Bachelor,3.6
19516,Male,54,Master,3.26
19517,Other,28,High School,4.18
19518,Female,51,PhD,2.17
19519,Male,59,Bachelor,2.82
19520,Female,37,Bachelor,3.81
19521,Male,47,Master,2.41
19522,Female,51,Master,3.39
19523,Female,29,High School,3.1
19524,Male,50,Bachelor,3.65
19525,Female,23,Bachelor,4.14
19526,Male,55,Master,3.88
19527,Female,24,Bachelor,1.56
19528,Female,53,Bachelor,1.96
19529,Female,48,Master,2.97
19530,Male,34,Bachelor,3.51
19531,Male,32,Bachelor,2.76
19532,Female,49,High School,3.51
19533,Female,33,Bachelor,3.58
19534,Male,40,Bachelor,3.28
19535,Female,30,Bachelor,1.2
19536,Female,49,High School,3.43
19537,Male,47,PhD,3.14
19538,Female,27,High School,1.51
19539,Female,31,PhD,4.04
19540,Male,59,High School,1.26
19541,Male,49,PhD,2.83
19542,Male,53,Bachelor,4.73
19543,Male,30,Master,2.41
19544,Male,53,Bachelor,2.2
19545,Male,29,Bachelor,4.16
19546,Female,31,Bachelor,3.93
19547,Male,58,Bachelor,2.15
19548,Female,50,Master,3.49
19549,Female,38,Bachelor,2.36
19550,Female,36,Master,3.43
19551,Female,53,Bachelor,1.54
19552,Other,29,Bachelor,3.96
19553,Male,28,High School,1.14
19554,Female,43,Bachelor,1.04
19555,Male,33,Bachelor,3.5
19556,Female,58,High School,1.5
19557,Male,52,PhD,3.36
19558,Female,36,Master,1.22
19559,Female,37,High School,2.9
19560,Male,29,Bachelor,4.78
19561,Female,22,High School,1.1
19562,Male,24,Bachelor,2.95
19563,Female,39,High School,2.2
19564,Male,53,Bachelor,2.22
19565,Male,36,Bachelor,2.86
19566,Female,50,Bachelor,1.17
19567,Male,29,Bachelor,1.52
19568,Male,43,Bachelor,4.99
19569,Female,54,Bachelor,2.97
19570,Male,39,Bachelor,3.68
19571,Female,31,Master,2.92
19572,Male,57,High School,2.05
19573,Female,47,Bachelor,1.08
19574,Male,23,Bachelor,3.71
19575,Female,46,Master,4.06
19576,Male,46,High School,2.17
19577,Male,31,Bachelor,4.54
19578,Female,22,High School,2.28
19579,Female,37,High School,2.77
19580,Male,34,Master,4.01
19581,Male,25,Bachelor,2.15
19582,Male,59,Bachelor,4.33
19583,Female,55,High School,1.53
19584,Male,31,High School,1.36
19585,Female,28,Bachelor,4.9
19586,Female,22,High School,2.84
19587,Male,50,Master,3.71
19588,Female,51,Bachelor,3.83
19589,Female,27,Bachelor,2.66
19590,Male,42,Bachelor,1.0
19591,Male,33,Master,4.07
19592,Female,39,High School,1.78
19593,Female,42,PhD,3.04
19594,Male,23,Bachelor,4.28
19595,Female,43,PhD,4.11
19596,Female,52,Bachelor,3.68
19597,Female,60,Bachelor,1.25
19598,Female,22,High School,4.3
19599,Male,36,Bachelor,2.87
19600,Female,59,Master,3.63
19601,Male,60,Bachelor,4.51
19602,Male,24,High School,4.44
19603,Male,48,High School,1.28
19604,Female,23,High School,4.28
19605,Male,43,Master,3.29
19606,Male,22,High School,4.85
19607,Female,29,Bachelor,3.34
19608,Female,58,High School,4.94
19609,Male,30,High School,4.82
19610,Female,60,Bachelor,3.59
19611,Male,35,Bachelor,3.63
19612,Male,57,High School,2.46
19613,Male,42,Bachelor,2.51
19614,Male,60,Bachelor,1.46
19615,Female,57,PhD,2.03
19616,Male,27,Bachelor,3.81
19617,Female,43,Master,4.79
19618,Female,51,High School,3.01
19619,Female,40,Bachelor,3.88
19620,Other,22,Bachelor,2.95
19621,Male,49,PhD,3.97
19622,Male,40,High School,4.1
19623,Female,51,Bachelor,1.61
19624,Male,31,Bachelor,2.06
19625,Female,46,Bachelor,4.33
19626,Male,36,PhD,3.49
19627,Other,39,Master,4.18
19628,Female,31,PhD,1.79
19629,Other,33,Bachelor,2.18
19630,Female,30,Bachelor,2.52
19631,Female,35,PhD,1.97
19632,Female,49,High School,2.02
19633,Female,28,Bachelor,4.14
19634,Female,42,Bachelor,3.34
19635,Female,28,PhD,1.59
19636,Male,24,Bachelor,2.86
19637,Female,35,High School,4.92
19638,Male,41,Master,2.34
19639,Male,44,Bachelor,2.03
19640,Female,58,Bachelor,1.94
19641,Male,49,High School,4.82
19642,Female,48,High School,2.76
19643,Other,29,High School,3.78
19644,Female,52,High School,3.12
19645,Female,22,PhD,1.68
19646,Male,26,Bachelor,2.88
19647,Female,44,Bachelor,1.65
19648,Male,52,Master,1.89
19649,Female,41,High School,3.26
19650,Male,40,Bachelor,2.14
19651,Female,56,High School,1.81
19652,Female,56,Bachelor,2.75
19653,Male,41,PhD,4.57
19654,Male,46,High School,1.67
19655,Female,38,High School,1.87
19656,Male,42,High School,1.83
19657,Female,41,Bachelor,1.93
19658,Female,29,Bachelor,4.5
19659,Male,57,Bachelor,2.21
19660,Female,58,Master,1.22
19661,Female,40,Bachelor,2.22
19662,Female,23,Master,2.65
19663,Female,57,High School,4.59
19664,Male,38,Bachelor,1.43
19665,Other,45,PhD,2.49
19666,Female,35,High School,4.45
19667,Male,34,High School,2.56
19668,Female,31,High School,2.3
19669,Male,59,PhD,2.43
19670,Male,37,Bachelor,1.65
19671,Male,30,High School,2.36
19672,Male,35,Bachelor,4.47
19673,Female,55,High School,4.52
19674,Female,32,Bachelor,4.55
19675,Male,45,High School,2.38
19676,Male,34,High School,4.35
19677,Female,55,PhD,3.55
19678,Female,28,Bachelor,2.89
19679,Male,35,High School,4.55
19680,Male,57,Master,1.3
19681,Male,38,Master,3.21
19682,Male,31,High School,4.81
19683,Male,58,Master,3.58
19684,Female,58,High School,2.82
19685,Other,22,Bachelor,1.88
19686,Female,56,Bachelor,1.06
19687,Female,29,Bachelor,3.56
19688,Female,30,High School,4.93
19689,Male,54,Bachelor,4.14
19690,Female,39,Bachelor,2.04
19691,Female,33,Bachelor,1.04
19692,Female,29,PhD,3.97
19693,Other,55,High School,4.28
19694,Male,34,Bachelor,4.61
19695,Male,43,Bachelor,4.78
19696,Male,53,High School,4.01
19697,Male,43,Bachelor,1.06
19698,Male,51,Bachelor,4.19
19699,Male,51,Bachelor,3.67
19700,Female,34,High School,4.95
19701,Male,33,High School,1.91
19702,Male,55,Bachelor,2.68
19703,Male,56,Bachelor,4.8
19704,Male,42,High School,4.42
19705,Female,59,Bachelor,4.47
19706,Female,60,Bachelor,4.13
19707,Female,33,Bachelor,2.56
19708,Other,45,Bachelor,2.35
19709,Male,25,Bachelor,2.54
19710,Female,49,High School,3.9
19711,Male,45,Bachelor,2.15
19712,Male,36,Bachelor,3.17
19713,Female,27,Bachelor,3.28
19714,Female,38,Master,3.54
19715,Female,39,Bachelor,1.01
19716,Male,25,High School,4.49
19717,Male,36,High School,4.15
19718,Female,26,Bachelor,1.27
19719,Female,55,Master,4.22
19720,Male,50,Bachelor,3.0
19721,Female,58,High School,2.92
19722,Female,30,Bachelor,3.48
19723,Male,28,Bachelor,1.24
19724,Male,37,Bachelor,1.74
19725,Male,44,High School,4.01
19726,Female,40,Bachelor,1.89
19727,Male,43,High School,4.14
19728,Male,58,High School,4.31
19729,Female,23,Master,2.5
19730,Male,56,High School,2.09
19731,Male,57,Bachelor,2.51
19732,Male,27,High School,3.68
19733,Female,25,Bachelor,1.31
19734,Male,40,Bachelor,1.67
19735,Male,43,High School,1.16
19736,Male,34,High School,1.21
19737,Male,23,Bachelor,4.67
19738,Male,49,Bachelor,3.6
19739,Other,31,Bachelor,1.62
19740,Female,28,Bachelor,3.6
19741,Male,29,Master,4.04
19742,Male,48,High School,1.42
19743,Male,40,Master,2.52
19744,Female,51,Master,3.39
19745,Male,60,High School,2.88
19746,Female,42,High School,3.89
19747,Female,33,Bachelor,1.55
19748,Female,29,High School,4.66
19749,Male,51,Bachelor,3.5
19750,Female,54,Bachelor,4.44
19751,Female,26,Bachelor,1.32
19752,Male,44,High School,1.04
19753,Male,28,Bachelor,1.8
19754,Male,46,Master,4.33
19755,Female,29,High School,4.52
19756,Male,38,High School,4.84
19757,Male,46,PhD,1.97
19758,Male,58,Master,1.88
19759,Female,35,High School,4.93
19760,Female,49,Bachelor,2.07
19761,Male,51,Bachelor,3.82
19762,Female,24,High School,4.81
19763,Female,25,Bachelor,3.91
19764,Female,22,Bachelor,3.91
19765,Male,23,PhD,3.49
19766,Male,41,Bachelor,1.85
19767,Female,51,Master,2.16
19768,Male,34,Bachelor,1.84
19769,Male,37,High School,4.54
19770,Male,34,Bachelor,4.04
19771,Female,50,Bachelor,1.43
19772,Female,40,Master,3.69
19773,Female,34,Bachelor,1.46
19774,Male,39,Bachelor,3.46
19775,Female,25,Bachelor,2.77
19776,Male,57,Master,4.46
19777,Male,33,Bachelor,4.46
19778,Male,42,Bachelor,4.75
19779,Female,49,Bachelor,1.79
19780,Female,45,High School,1.3
19781,Male,51,Bachelor,2.95
19782,Male,52,High School,4.54
19783,Male,49,Master,1.67
19784,Female,27,PhD,5.0
19785,Female,27,Bachelor,4.35
19786,Male,54,Bachelor,2.26
19787,Male,28,Bachelor,4.51
19788,Female,44,High School,1.89
19789,Female,36,Master,1.15
19790,Other,53,Master,1.94
19791,Female,54,Master,1.84
19792,Female,56,Bachelor,4.99
19793,Male,27,High School,4.07
19794,Female,52,High School,4.72
19795,Female,41,Bachelor,2.97
19796,Male,58,Bachelor,3.66
19797,Female,53,High School,2.77
19798,Female,22,PhD,3.94
19799,Male,47,Master,2.11
19800,Male,48,Bachelor,3.96
19801,Male,52,Bachelor,4.65
19802,Male,29,Master,4.28
19803,Male,55,Bachelor,4.32
19804,Male,48,Bachelor,1.48
19805,Female,56,High School,2.68
19806,Male,59,Bachelor,4.88
19807,Male,56,PhD,2.72
19808,Female,25,Bachelor,2.92
19809,Male,54,High School,1.53
19810,Male,48,Bachelor,1.73
19811,Male,31,Bachelor,4.82
19812,Female,27,Bachelor,1.81
19813,Other,28,High School,4.96
19814,Female,36,Bachelor,2.91
19815,Female,39,High School,4.08
19816,Male,39,Master,1.7
19817,Female,35,Bachelor,2.93
19818,Male,31,High School,4.86
19819,Female,23,PhD,2.33
19820,Male,56,Bachelor,1.39
19821,Female,39,Bachelor,2.88
19822,Male,27,High School,2.41
19823,Other,52,High School,4.93
19824,Female,51,Bachelor,1.52
19825,Male,41,Bachelor,4.44
19826,Female,31,High School,1.82
19827,Female,51,High School,2.48
19828,Male,26,High School,2.85
19829,Female,52,Bachelor,4.05
19830,Female,58,PhD,1.94
19831,Male,48,High School,1.86
19832,Male,28,High School,3.22
19833,Female,46,Bachelor,3.21
19834,Male,53,High School,2.93
19835,Male,22,High School,4.83
19836,Male,42,High School,2.77
19837,Female,47,Master,4.82
19838,Female,28,High School,3.92
19839,Female,27,PhD,2.22
19840,Male,58,Bachelor,1.27
19841,Female,47,High School,2.9
19842,Female,22,Bachelor,4.6
19843,Female,22,High School,3.22
19844,Female,59,Bachelor,2.82
19845,Female,26,PhD,2.13
19846,Female,53,PhD,3.33
19847,Female,55,High School,1.97
19848,Female,39,Master,1.16
19849,Male,26,Bachelor,4.9
19850,Male,36,Master,4.32
19851,Female,29,High School,3.05
19852,Female,57,Bachelor,3.95
19853,Male,36,High School,2.08
19854,Other,55,PhD,4.63
19855,Female,55,Master,2.66
19856,Female,40,High School,4.38
19857,Female,47,High School,2.18
19858,Male,35,Bachelor,3.05
19859,Female,30,High School,3.42
19860,Female,48,High School,3.45
19861,Male,57,Bachelor,4.44
19862,Female,39,Bachelor,4.86
19863,Female,23,PhD,3.58
19864,Other,23,High School,4.02
19865,Female,29,High School,2.23
19866,Female,28,Bachelor,2.77
19867,Male,56,High School,3.61
19868,Female,52,Bachelor,3.49
19869,Male,54,Bachelor,3.68
19870,Female,58,PhD,4.76
19871,Male,26,Bachelor,1.97
19872,Female,33,High School,1.65
19873,Male,41,High School,2.62
19874,Female,55,Bachelor,1.33
19875,Female,54,Bachelor,4.86
19876,Male,41,High School,3.43
19877,Male,27,Bachelor,3.6
19878,Male,46,Bachelor,4.95
19879,Female,50,High School,2.91
19880,Male,31,Bachelor,1.44
19881,Female,29,Bachelor,2.4
19882,Male,39,High School,2.86
19883,Male,26,Bachelor,1.33
19884,Female,56,Master,3.37
19885,Female,35,High School,3.39
19886,Female,49,PhD,4.3
19887,Male,53,High School,4.07
19888,Female,49,Master,3.22
19889,Female,53,High School,4.86
19890,Female,22,High School,3.78
19891,Male,33,High School,4.77
19892,Female,48,High School,2.51
19893,Male,23,Bachelor,1.13
19894,Male,24,Bachelor,3.77
19895,Male,42,Bachelor,4.07
19896,Other,34,High School,2.1
19897,Male,59,Bachelor,4.73
19898,Female,37,High School,2.3
19899,Female,28,PhD,3.94
19900,Female,34,High School,2.14
19901,Male,30,High School,2.82
19902,Male,34,High School,2.25
