Employee_ID,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Promotions
8330,10,13,7,50,0
8331,8,25,5,75,2
8332,1,2,9,25,1
8333,13,13,14,0,1
8334,23,8,2,100,1
8335,41,6,12,75,2
8336,15,22,3,75,1
8337,21,5,4,100,0
8338,35,3,5,0,2
8339,30,26,10,0,1
8340,4,4,2,0,2
8341,21,2,3,0,0
8342,36,25,1,50,1
8343,42,20,12,0,1
8344,39,2,12,25,0
8345,18,11,9,0,0
8346,20,19,4,100,0
8347,10,11,3,25,0
8348,30,27,3,50,1
8349,24,21,9,50,1
8350,47,23,6,75,2
8351,48,14,13,75,2
8352,41,13,4,50,1
8353,0,19,11,75,1
8354,6,10,7,25,2
8355,30,14,7,100,2
8356,39,29,2,100,2
8357,6,14,0,50,0
8358,47,9,0,25,0
8359,26,26,2,50,0
8360,43,17,7,50,1
8361,41,8,4,50,0
8362,35,23,1,50,2
8363,14,6,5,50,2
8364,36,24,5,100,0
8365,6,13,10,100,2
8366,41,28,10,25,1
8367,6,7,9,50,1
8368,36,8,10,25,0
8369,28,24,6,50,1
8370,37,21,3,0,2
8371,43,1,1,25,1
8372,40,15,8,100,1
8373,19,11,4,100,2
8374,22,1,3,0,2
8375,11,20,14,25,2
8376,8,21,10,0,0
8377,21,3,5,50,1
8378,26,29,9,25,0
8379,11,23,12,50,0
8380,35,6,2,0,1
8381,8,22,8,0,2
8382,42,18,2,50,0
8383,10,22,8,50,2
8384,31,12,8,50,2
8385,41,25,1,50,1
8386,0,27,7,0,1
8387,39,19,0,25,0
8388,48,3,9,75,1
8389,18,20,1,100,1
8390,5,8,12,25,1
8391,0,15,12,100,2
8392,3,28,2,0,2
8393,14,4,4,100,2
8394,36,25,10,100,1
8395,48,12,2,75,0
8396,32,8,11,100,1
8397,17,28,2,0,2
8398,38,7,13,100,1
8399,27,14,8,25,0
8400,20,8,1,50,1
8401,24,27,5,50,0
8402,29,20,4,75,1
8403,42,17,5,75,1
8404,42,13,5,75,2
8405,23,19,9,100,1
8406,3,25,11,75,1
8407,22,1,10,25,2
8408,2,20,14,75,1
8409,24,8,5,75,2
8410,20,18,1,25,2
8411,43,28,14,75,0
8412,0,17,4,50,2
8413,37,22,7,25,0
8414,23,28,0,25,2
8415,45,2,2,50,2
8416,17,24,10,75,1
8417,36,6,10,25,1
8418,31,4,4,100,1
8419,9,28,12,50,0
8420,24,26,4,100,0
8421,21,17,1,0,0
8422,1,19,0,100,0
8423,38,20,4,75,2
8424,37,17,8,50,2
8425,14,25,9,0,2
8426,22,16,6,25,0
8427,1,23,6,75,1
8428,17,15,4,25,0
8429,7,7,4,75,2
8430,36,26,13,50,0
8431,34,28,12,100,1
8432,17,23,9,100,1
8433,25,11,6,25,0
8434,24,28,1,0,1
8435,10,27,3,50,1
8436,26,14,0,25,2
8437,8,14,3,75,1
8438,39,20,11,25,0
8439,9,3,8,50,0
8440,16,28,13,100,2
8441,42,11,11,75,0
8442,20,15,9,50,0
8443,45,12,10,0,2
8444,47,9,3,50,1
8445,45,19,9,50,2
8446,45,9,6,75,2
8447,10,19,5,75,1
8448,49,17,6,100,1
8449,35,5,11,0,0
8450,11,10,9,0,0
8451,34,24,4,50,0
8452,19,7,10,25,2
8453,35,20,7,100,0
8454,31,28,0,75,0
8455,35,28,2,100,2
8456,1,23,1,50,2
8457,44,0,2,75,0
8458,9,11,13,100,2
8459,6,7,13,25,2
8460,38,20,12,75,2
8461,42,2,4,50,0
8462,19,8,3,75,1
8463,1,7,14,25,0
8464,11,21,4,50,0
8465,5,27,8,75,1
8466,29,3,10,0,1
8467,19,28,14,0,0
8468,2,23,5,0,2
8469,0,13,5,75,2
8470,36,9,4,0,0
8471,25,15,5,75,2
8472,24,9,10,75,2
8473,3,26,10,50,0
8474,30,23,5,75,2
8475,16,3,14,0,1
8476,19,26,0,25,0
8477,5,17,0,100,1
8478,1,19,6,100,2
8479,32,22,9,0,2
8480,22,9,12,100,0
8481,5,22,0,100,2
8482,30,12,9,50,1
8483,43,14,4,25,0
8484,46,10,3,50,2
8485,5,7,8,0,1
8486,15,18,4,0,0
8487,29,0,8,75,0
8488,13,14,8,100,0
8489,37,0,5,75,2
8490,43,15,2,75,2
8491,35,19,4,100,2
8492,9,21,9,0,2
8493,47,11,7,50,1
8494,27,8,3,0,0
8495,35,2,5,50,2
8496,1,13,13,0,2
8497,31,5,4,75,0
8498,12,24,1,0,1
8499,43,11,10,100,0
8500,7,0,10,0,0
8501,3,16,7,100,1
8502,11,1,8,100,2
8503,39,6,0,50,1
8504,48,27,4,75,2
8505,1,25,9,100,1
8506,26,0,13,75,0
8507,40,23,7,75,0
8508,11,20,7,25,2
8509,45,20,2,50,1
8510,12,25,13,50,1
8511,23,4,14,0,0
8512,32,17,3,50,1
8513,19,9,11,0,2
8514,23,11,12,50,2
8515,26,20,6,25,1
8516,34,14,5,75,1
8517,30,5,6,100,0
8518,2,22,4,75,2
8519,13,11,13,25,1
8520,39,11,9,50,2
8521,12,25,13,25,2
8522,24,23,2,75,2
8523,31,11,13,0,2
8524,34,22,10,75,0
8525,46,22,13,50,1
8526,8,25,8,25,1
8527,34,23,12,75,1
8528,21,15,2,75,1
8529,29,0,8,75,0
8530,27,19,7,0,2
8531,10,11,2,100,2
8532,4,17,4,50,0
8533,39,5,4,0,1
8534,46,15,11,100,1
8535,36,29,8,0,0
8536,39,23,8,25,2
8537,23,5,13,50,0
8538,18,5,3,50,2
8539,40,28,3,100,2
8540,44,22,7,100,1
8541,10,15,5,50,0
8542,39,4,5,100,0
8543,25,1,4,25,2
8544,36,18,13,100,2
8545,24,0,10,0,2
8546,16,19,0,100,0
8547,17,19,5,25,0
8548,26,26,7,75,1
8549,11,10,14,25,1
8550,11,3,0,50,1
8551,13,15,10,0,2
8552,6,16,11,75,1
8553,38,15,1,100,0
8554,14,27,11,100,1
8555,46,27,2,75,2
8556,32,14,14,100,0
8557,32,2,2,25,0
8558,7,12,1,75,1
8559,39,20,8,25,1
8560,39,26,1,100,0
8561,11,18,10,0,1
8562,23,20,8,25,0
8563,0,24,11,50,0
8564,44,16,10,75,2
8565,48,8,12,100,0
8566,22,4,7,100,1
8567,47,4,8,75,0
8568,1,25,8,75,1
8569,39,10,1,25,1
8570,2,18,5,100,0
8571,48,2,2,0,0
8572,49,2,9,0,2
8573,25,11,3,0,1
8574,15,15,14,0,0
8575,12,7,7,100,0
8576,6,16,11,25,1
8577,35,28,9,50,2
8578,39,4,10,100,2
8579,19,16,14,25,2
8580,9,3,1,25,2
8581,28,12,12,100,1
8582,4,13,1,100,1
8583,6,21,1,50,0
8584,35,28,0,25,2
8585,49,21,14,100,0
8586,17,16,13,50,1
8587,22,4,13,75,1
8588,49,16,10,100,2
8589,37,1,12,75,0
8590,10,22,6,75,0
8591,6,26,0,25,2
8592,33,14,8,50,1
8593,32,11,6,25,2
8594,28,13,8,25,0
8595,40,6,6,75,2
8596,27,20,6,25,2
8597,24,18,7,75,1
8598,5,12,11,50,1
8599,18,6,1,75,0
8600,6,12,14,100,0
8601,16,20,11,50,2
8602,24,20,3,100,0
8603,14,0,8,100,2
8604,43,17,10,25,2
8605,5,10,3,75,2
8606,0,11,4,50,1
8607,11,5,2,0,1
8608,39,17,4,25,1
8609,25,10,13,25,0
8610,48,11,12,50,0
8611,6,4,2,100,1
8612,6,12,6,75,2
8613,8,13,0,0,0
8614,14,21,4,0,2
8615,0,8,9,50,2
8616,14,9,13,100,2
8617,41,24,2,100,0
8618,37,25,13,50,2
8619,19,26,4,0,0
8620,45,29,13,25,2
8621,19,14,6,75,2
8622,44,21,13,0,1
8623,19,15,14,25,0
8624,9,23,14,75,0
8625,21,11,12,25,0
8626,48,6,11,25,2
8627,30,4,11,75,0
8628,34,22,7,25,1
8629,36,22,3,75,0
8630,49,15,5,100,1
8631,11,20,14,0,1
8632,49,12,1,100,2
8633,35,9,12,100,1
8634,41,8,12,100,0
8635,3,19,8,0,0
8636,10,4,11,75,1
8637,25,22,2,0,1
8638,42,2,2,0,2
8639,31,24,13,0,0
8640,48,22,0,50,1
8641,43,27,14,0,0
8642,45,11,5,75,2
8643,13,9,1,25,1
8644,20,16,4,25,2
8645,1,9,3,0,0
8646,8,11,11,100,1
8647,16,24,7,75,0
8648,42,28,12,25,0
8649,10,4,13,50,2
8650,29,7,12,100,1
8651,48,13,2,100,1
8652,30,17,5,0,2
8653,26,3,4,25,2
8654,24,11,7,75,1
8655,39,16,12,25,2
8656,44,2,13,50,2
8657,17,19,2,50,2
8658,17,8,12,75,1
8659,45,10,11,75,0
8660,36,0,6,0,2
8661,48,16,14,0,0
8662,45,7,6,25,2
8663,42,3,7,25,2
8664,8,16,2,75,1
8665,49,2,14,75,1
8666,49,8,1,50,2
8667,36,26,6,75,2
8668,31,20,9,25,0
8669,13,20,13,0,0
8670,35,11,13,0,1
8671,48,9,8,0,0
8672,7,21,5,100,1
8673,26,13,8,75,2
8674,6,5,0,100,1
8675,18,15,10,100,0
8676,46,15,6,0,0
8677,29,21,14,25,1
8678,49,3,0,100,0
8679,16,16,10,0,2
8680,47,0,0,0,2
8681,0,3,10,0,2
8682,26,22,5,25,1
8683,18,29,5,25,1
8684,16,11,14,0,2
8685,4,7,10,100,2
8686,18,18,10,25,0
8687,0,17,3,0,2
8688,24,26,6,25,1
8689,30,5,2,100,0
8690,49,18,4,100,0
8691,28,12,6,100,2
8692,11,25,8,100,2
8693,40,24,6,25,0
8694,0,24,13,75,1
8695,18,11,13,25,0
8696,12,5,11,50,1
8697,21,18,14,75,2
8698,40,28,2,0,0
8699,11,13,5,0,0
8700,48,23,1,0,0
8701,6,29,7,100,0
8702,13,16,1,25,2
8703,32,23,10,75,1
8704,0,19,1,100,0
8705,5,4,0,50,2
8706,30,20,9,25,2
8707,26,25,1,100,0
8708,45,2,0,50,0
8709,35,29,7,100,2
8710,17,18,7,50,1
8711,14,15,4,50,2
8712,13,0,13,50,0
8713,44,26,3,75,0
8714,2,23,6,0,0
8715,26,5,1,0,0
8716,27,5,3,100,0
8717,34,11,8,100,2
8718,27,8,1,0,0
8719,0,11,10,0,0
8720,6,27,5,50,1
8721,39,22,0,25,2
8722,38,20,14,0,0
8723,24,22,2,25,2
8724,5,10,9,0,1
8725,16,2,0,0,2
8726,7,11,14,75,0
8727,12,2,13,25,1
8728,5,13,10,100,2
8729,41,2,10,0,2
8730,29,21,12,100,2
8731,36,27,6,100,1
8732,13,14,4,75,1
8733,31,1,11,75,2
8734,31,5,7,50,1
8735,0,12,8,25,0
8736,23,10,6,25,0
8737,33,4,1,100,1
8738,38,25,12,100,0
8739,25,22,5,0,2
8740,3,17,13,0,1
8741,38,15,8,100,1
8742,1,17,0,75,2
8743,29,22,7,50,2
8744,18,3,6,75,0
8745,1,29,13,0,0
8746,5,24,11,100,0
8747,45,11,10,0,0
8748,11,4,0,0,2
8749,26,1,11,25,1
8750,12,23,6,25,2
8751,1,28,5,0,0
8752,5,6,13,25,1
8753,4,20,5,100,1
8754,4,24,7,75,2
8755,45,13,14,75,0
8756,4,9,7,25,2
8757,44,17,4,25,2
8758,3,2,13,100,0
8759,6,25,7,25,1
8760,1,7,4,75,2
8761,8,23,11,100,0
8762,42,24,14,100,0
8763,14,10,13,50,1
8764,21,14,10,75,0
8765,21,9,4,100,2
8766,42,28,13,50,1
8767,20,10,7,0,0
8768,0,27,7,75,1
8769,40,16,13,0,1
8770,16,4,0,75,1
8771,16,22,4,50,1
8772,28,15,4,75,0
8773,44,11,13,100,2
8774,35,13,6,25,2
8775,23,29,8,75,0
8776,6,27,5,25,1
8777,14,8,3,25,1
8778,22,18,0,75,0
8779,24,10,14,25,0
8780,18,26,13,75,0
8781,12,17,13,25,1
8782,40,11,9,0,0
8783,47,14,8,50,1
8784,43,10,3,25,2
8785,27,21,14,100,2
8786,4,22,10,25,2
8787,45,4,9,100,0
8788,42,23,8,0,2
8789,7,27,12,0,1
8790,4,0,11,50,1
8791,4,18,2,25,0
8792,48,24,14,50,0
8793,1,22,2,25,2
8794,12,3,2,100,1
8795,38,27,9,75,0
8796,32,6,1,100,2
8797,3,6,6,75,2
8798,37,20,7,25,0
8799,35,21,8,100,1
8800,26,29,10,25,1
8801,22,19,1,50,1
8802,38,28,3,75,2
8803,27,29,5,0,0
8804,20,6,13,0,0
8805,44,2,12,0,0
8806,23,15,3,25,2
8807,39,23,8,100,0
8808,16,8,11,25,1
8809,39,1,3,0,0
8810,48,1,6,50,1
8811,33,24,7,0,2
8812,46,0,8,100,1
8813,1,29,1,25,0
8814,16,10,1,100,2
8815,7,23,14,100,2
8816,18,21,4,25,2
8817,16,2,4,25,0
8818,10,29,8,50,1
8819,48,14,1,50,0
8820,8,19,9,25,1
8821,2,19,10,0,2
8822,31,21,13,25,0
8823,3,23,9,75,1
8824,8,27,8,25,0
8825,11,3,7,25,1
8826,47,17,3,0,0
8827,37,10,14,0,1
8828,18,14,10,50,1
8829,36,12,5,75,0
8830,36,27,14,75,2
8831,27,10,4,100,1
8832,16,22,8,25,1
8833,18,28,9,75,1
8834,15,13,6,25,2
8835,45,25,4,50,0
8836,40,0,4,0,0
8837,22,6,9,50,2
8838,2,17,1,75,1
8839,30,29,13,100,2
8840,32,19,6,50,1
8841,31,23,7,75,2
8842,44,11,6,25,2
8843,18,2,8,50,0
8844,10,16,2,0,1
8845,47,10,6,0,1
8846,43,5,4,25,2
8847,21,24,12,25,2
8848,43,29,2,25,0
8849,0,16,10,50,1
8850,9,24,9,75,1
8851,37,16,7,75,2
8852,11,9,3,75,2
8853,21,9,3,75,2
8854,38,14,14,75,2
8855,14,7,11,0,0
8856,13,27,13,75,1
8857,29,22,3,50,2
8858,31,1,5,75,1
8859,18,25,5,0,0
8860,12,13,3,75,1
8861,5,28,8,100,2
8862,23,20,0,100,2
8863,39,11,1,25,1
8864,16,14,6,100,0
8865,7,20,8,50,2
8866,49,23,12,75,0
8867,39,14,12,0,2
8868,19,27,9,75,2
8869,30,0,1,75,2
8870,28,4,8,50,2
8871,9,27,2,75,2
8872,36,20,10,50,1
8873,21,11,10,75,2
8874,3,17,14,50,1
8875,23,1,7,50,0
8876,36,20,11,100,2
8877,5,19,1,100,2
8878,49,3,7,25,0
8879,9,25,2,0,2
8880,15,0,7,50,1
8881,30,22,11,75,2
8882,27,10,0,25,2
8883,23,17,5,100,0
8884,45,6,4,75,1
8885,41,15,14,25,1
8886,23,9,2,75,1
8887,21,0,11,0,2
8888,3,16,1,50,1
8889,20,16,10,50,0
8890,36,5,7,75,0
8891,21,12,4,0,0
8892,8,1,7,25,2
8893,42,12,0,50,0
8894,43,5,0,100,2
8895,30,18,6,50,2
8896,26,1,9,75,0
8897,28,14,1,0,2
8898,1,14,0,100,2
8899,5,6,9,75,1
8900,17,1,3,100,0
8901,29,2,13,0,2
8902,14,24,10,25,2
8903,49,20,2,0,1
8904,8,20,4,50,0
8905,27,18,14,0,0
8906,30,29,6,25,2
8907,10,8,0,25,2
8908,0,17,7,50,0
8909,28,24,3,25,2
8910,29,23,5,0,2
8911,20,17,8,75,2
8912,38,21,11,25,1
8913,44,17,0,75,0
8914,9,18,6,0,0
8915,19,4,2,100,2
8916,22,16,14,50,1
8917,21,1,0,0,2
8918,11,4,1,25,0
8919,10,11,9,25,1
8920,28,14,5,0,0
8921,13,13,7,25,2
8922,15,16,9,0,1
8923,1,18,1,75,2
8924,35,4,8,75,1
8925,4,1,14,25,2
8926,5,6,12,0,0
8927,44,8,6,75,1
8928,46,4,1,50,0
8929,46,15,5,50,1
8930,49,12,2,25,0
8931,35,3,2,75,2
8932,44,1,14,75,2
8933,42,10,12,100,2
8934,30,9,14,100,1
8935,7,11,14,25,2
8936,1,9,9,50,2
8937,34,24,4,75,1
8938,37,1,7,75,1
8939,34,16,9,50,2
8940,1,14,12,25,0
8941,19,24,12,50,0
8942,12,0,5,100,0
8943,41,20,2,25,0
8944,25,19,2,100,2
8945,26,2,9,0,2
8946,15,11,3,100,0
8947,31,16,6,75,2
8948,46,10,14,100,2
8949,28,7,10,100,2
8950,32,1,7,50,0
8951,21,1,5,25,1
8952,14,29,8,50,2
8953,43,12,11,100,2
8954,40,13,3,50,1
8955,9,3,0,100,2
8956,19,25,6,75,1
8957,36,7,9,100,1
8958,26,19,2,0,2
8959,34,11,7,0,0
8960,31,13,10,100,0
8961,45,14,2,75,1
8962,35,13,2,0,1
8963,7,28,8,75,1
8964,45,3,8,0,2
8965,11,25,9,75,0
8966,0,27,0,0,2
8967,25,28,13,100,0
8968,43,20,9,100,1
8969,32,15,6,100,2
8970,38,25,5,75,2
8971,2,5,3,25,1
8972,33,4,5,25,1
8973,19,6,11,75,1
8974,18,25,1,50,1
8975,26,7,10,50,1
8976,18,24,0,0,1
8977,46,16,13,25,2
8978,26,9,6,50,2
8979,12,12,1,75,0
8980,35,29,13,0,1
8981,35,15,12,100,2
8982,19,24,6,100,2
8983,18,1,8,100,0
8984,34,21,5,25,2
8985,7,13,14,100,2
8986,47,8,11,75,1
8987,43,23,11,75,2
8988,18,22,1,100,1
8989,45,19,14,75,1
8990,33,27,13,50,1
8991,23,16,11,25,2
8992,5,1,1,50,1
8993,14,29,7,50,2
8994,46,5,0,25,1
8995,15,1,3,100,2
8996,13,13,3,75,0
8997,44,27,0,100,2
8998,35,12,2,75,1
8999,20,5,0,50,2
9000,21,17,4,75,2
9001,2,11,9,75,2
9002,16,9,2,50,1
9003,21,27,2,75,0
9004,20,23,12,50,2
9005,33,6,5,100,1
9006,9,12,1,100,0
9007,42,25,4,50,1
9008,21,0,4,25,2
9009,4,12,4,50,2
9010,5,2,7,100,2
9011,5,7,3,25,0
9012,2,25,0,100,0
9013,37,21,12,50,2
9014,0,11,4,100,1
9015,13,17,2,25,1
9016,41,24,8,25,0
9017,8,28,12,75,2
9018,26,9,10,0,0
9019,3,21,1,50,2
9020,5,29,0,50,2
9021,44,17,11,25,2
9022,38,17,6,25,0
9023,10,3,5,0,2
9024,20,22,9,25,1
9025,20,7,10,25,0
9026,24,12,1,100,2
9027,25,14,3,50,0
9028,5,20,14,25,0
9029,15,22,4,100,1
9030,11,9,2,75,0
9031,11,1,14,25,2
9032,23,25,6,0,1
9033,15,10,6,75,1
9034,9,13,14,50,1
9035,45,2,6,50,1
9036,3,1,0,50,1
9037,45,15,10,50,1
9038,35,22,6,0,0
9039,13,22,0,0,1
9040,31,13,12,100,2
9041,44,5,10,50,2
9042,6,17,4,75,1
9043,33,24,6,75,1
9044,16,24,1,25,1
9045,49,25,13,75,2
9046,30,0,3,100,1
9047,19,24,13,0,0
9048,24,2,5,50,1
9049,47,17,7,100,0
9050,33,15,9,50,2
9051,45,15,10,75,1
9052,46,20,5,100,0
9053,1,10,11,50,2
9054,10,18,1,50,0
9055,40,11,2,100,0
9056,16,0,11,100,2
9057,28,27,3,50,2
9058,1,10,9,0,2
9059,34,29,6,75,1
9060,22,14,5,50,1
9061,26,9,9,100,0
9062,36,28,1,75,0
9063,6,6,12,75,0
9064,43,1,8,0,0
9065,31,17,3,25,2
9066,35,24,13,0,0
9067,25,15,8,25,0
9068,42,2,1,100,0
9069,1,11,8,25,0
9070,34,22,4,25,2
9071,40,20,9,25,0
9072,2,19,4,75,2
9073,37,5,10,25,2
9074,27,10,12,25,1
9075,11,29,5,50,0
9076,28,12,2,25,2
9077,40,7,14,100,2
9078,2,9,0,100,1
9079,37,28,12,100,1
9080,33,28,3,75,0
9081,45,19,2,50,2
9082,22,23,6,100,2
9083,32,15,1,25,0
9084,22,9,8,50,2
9085,43,6,12,100,1
9086,0,14,13,0,0
9087,1,12,5,25,0
9088,13,13,11,25,2
9089,0,29,5,0,0
9090,4,2,3,0,1
9091,34,10,9,25,1
9092,17,3,7,75,0
9093,47,4,7,75,2
9094,39,27,1,25,0
9095,33,27,12,0,1
9096,32,4,10,75,1
9097,5,29,1,0,1
9098,34,5,11,75,0
9099,22,2,11,75,2
9100,2,9,10,100,1
9101,34,3,1,25,0
9102,0,20,0,0,2
9103,37,11,5,100,1
9104,28,5,9,25,2
9105,33,0,7,75,0
9106,19,11,9,25,2
9107,37,27,14,0,1
9108,31,12,2,50,0
9109,43,1,10,25,1
9110,18,12,9,25,2
9111,9,28,3,0,0
9112,28,6,5,100,1
9113,2,16,10,100,1
9114,26,8,1,100,0
9115,31,29,2,0,2
9116,30,18,0,25,1
9117,44,2,4,0,1
9118,29,21,1,0,1
9119,10,28,8,0,2
9120,13,25,3,0,1
9121,20,10,3,100,0
9122,2,13,4,50,0
9123,41,25,0,75,1
9124,31,23,12,0,1
9125,25,5,0,50,2
9126,44,6,6,25,1
9127,1,25,8,25,2
9128,29,21,13,75,0
9129,15,3,10,75,1
9130,28,24,14,25,2
9131,14,24,0,0,1
9132,7,13,6,0,1
9133,38,22,10,75,0
9134,46,6,0,0,0
9135,11,7,0,0,0
9136,23,29,5,100,2
9137,9,26,1,0,0
9138,26,16,12,25,0
9139,25,5,12,50,0
9140,44,28,1,50,0
9141,15,1,4,75,1
9142,49,11,2,50,2
9143,7,29,1,25,2
9144,35,5,1,75,0
9145,20,8,4,100,1
9146,14,21,8,0,1
9147,14,15,10,75,1
9148,2,23,13,75,0
9149,7,7,6,25,2
9150,26,9,12,25,0
9151,11,27,12,0,1
9152,17,1,13,25,0
9153,26,9,11,75,2
9154,16,8,7,50,1
9155,40,26,3,0,1
9156,37,21,8,75,1
9157,37,1,9,0,0
9158,1,4,0,50,1
9159,43,7,4,75,1
9160,36,18,2,75,1
9161,41,27,5,0,1
9162,21,29,9,0,2
9163,45,16,6,75,0
9164,40,0,8,25,1
9165,35,11,14,50,0
9166,36,26,0,75,2
9167,8,10,1,100,1
9168,24,27,13,75,1
9169,38,26,0,100,1
9170,3,23,12,50,0
9171,18,22,0,25,1
9172,2,11,13,50,1
9173,15,0,5,100,1
9174,43,1,5,0,1
9175,19,16,14,25,0
9176,28,23,14,25,0
9177,28,6,0,50,1
9178,25,12,12,50,1
9179,13,14,14,25,1
9180,33,5,14,100,0
9181,41,3,2,0,0
9182,30,23,7,75,1
9183,28,19,4,50,1
9184,28,21,9,75,1
9185,20,3,3,50,2
9186,44,24,2,100,0
9187,15,19,9,0,1
9188,25,2,5,0,0
9189,20,11,7,100,2
9190,25,16,9,50,0
9191,44,28,2,75,1
9192,45,7,12,75,1
9193,8,27,9,50,0
9194,0,5,14,25,0
9195,30,28,2,0,2
9196,3,5,3,25,2
9197,15,15,5,100,2
9198,40,5,3,100,0
9199,27,28,5,25,1
9200,12,10,11,50,0
9201,8,29,14,0,0
9202,35,16,9,0,0
9203,1,13,9,0,0
9204,29,9,6,25,2
9205,9,22,7,100,1
9206,25,27,14,100,0
9207,1,26,13,0,2
9208,15,20,13,0,0
9209,22,24,14,50,0
9210,25,7,1,75,0
9211,39,24,13,50,0
9212,34,19,2,0,2
9213,39,21,14,25,0
9214,17,7,11,50,1
9215,15,27,12,100,0
9216,32,15,7,75,0
9217,44,5,1,75,1
9218,19,5,3,0,1
9219,26,29,7,100,1
9220,12,11,5,25,2
9221,5,28,2,25,1
9222,33,18,13,100,1
9223,12,15,12,25,2
9224,39,21,7,75,0
9225,31,0,6,0,1
9226,19,28,14,25,1
9227,3,24,3,100,0
9228,30,12,1,50,2
9229,38,8,11,25,2
9230,47,28,8,75,0
9231,16,16,11,75,1
9232,13,26,8,100,0
9233,21,14,4,75,0
9234,18,10,6,100,1
9235,26,8,9,75,1
9236,18,2,3,75,1
9237,3,11,1,100,1
9238,29,21,4,75,2
9239,6,4,6,100,0
9240,16,26,2,0,1
9241,36,16,9,75,1
9242,0,25,0,0,1
9243,42,16,13,50,2
9244,16,2,2,100,1
9245,9,10,13,75,1
9246,6,4,13,25,0
9247,18,3,2,50,2
9248,32,6,2,25,1
9249,46,21,8,25,2
9250,10,10,11,0,1
9251,6,24,5,100,0
9252,36,23,3,100,0
9253,44,27,7,50,2
9254,9,22,1,75,1
9255,15,10,5,100,1
9256,17,26,13,100,0
9257,3,24,7,0,0
9258,28,18,4,0,2
9259,14,20,3,25,0
9260,26,23,2,25,1
9261,35,7,2,75,0
9262,21,21,9,25,1
9263,22,20,9,0,0
9264,29,14,9,50,2
9265,26,12,7,0,0
9266,6,27,11,0,0
9267,17,9,3,75,1
9268,47,10,0,50,0
9269,9,16,0,25,0
9270,33,28,4,25,1
9271,17,24,5,100,0
9272,3,20,0,75,2
9273,45,6,7,75,2
9274,15,20,1,50,1
9275,39,0,13,75,2
9276,26,20,8,0,0
9277,12,24,3,50,2
9278,25,26,11,100,2
9279,33,11,4,100,1
9280,42,2,4,75,0
9281,29,4,0,25,2
9282,37,28,1,100,2
9283,15,25,0,50,2
9284,11,8,10,75,2
9285,44,13,11,75,0
9286,8,25,7,25,1
9287,6,7,3,75,0
9288,21,2,1,50,2
9289,33,0,11,75,2
9290,42,24,7,0,1
9291,40,0,5,75,0
9292,24,28,5,100,0
9293,1,10,2,50,0
9294,26,16,14,75,0
9295,11,13,8,25,2
9296,30,29,12,75,1
9297,30,16,7,0,2
9298,17,9,4,50,2
9299,46,12,13,100,1
9300,43,4,2,50,1
9301,7,4,3,50,1
9302,32,2,11,0,2
9303,21,2,1,50,2
9304,48,5,9,25,0
9305,22,8,13,100,1
9306,14,18,0,100,0
9307,46,24,9,25,2
9308,14,7,13,75,2
9309,44,10,7,50,1
9310,1,0,2,50,2
9311,3,9,9,50,0
9312,32,3,8,75,0
9313,19,18,12,0,1
9314,22,15,4,75,0
9315,29,3,1,75,0
9316,4,3,1,25,0
9317,5,28,10,50,1
9318,31,18,13,0,0
9319,16,2,13,25,0
9320,36,5,2,100,1
9321,48,14,7,0,1
9322,7,0,3,100,0
9323,17,27,0,75,0
9324,25,29,2,75,2
9325,30,16,1,25,0
9326,10,0,0,0,0
9327,8,3,0,75,1
9328,8,21,3,25,1
9329,22,24,3,75,0
9330,27,16,3,0,1
9331,40,19,12,100,1
9332,43,13,14,100,2
9333,49,12,6,75,1
9334,48,14,9,75,2
9335,9,22,0,75,1
9336,37,26,7,100,0
9337,46,2,2,0,0
9338,14,25,11,100,1
9339,35,7,8,50,1
9340,12,24,8,25,2
9341,31,27,14,50,0
9342,26,27,5,50,1
9343,2,5,2,100,2
9344,5,12,3,75,2
9345,20,9,12,50,1
9346,16,24,9,100,0
9347,1,27,9,100,1
9348,9,9,13,100,0
9349,45,2,12,75,2
9350,34,20,11,25,1
9351,21,11,11,0,2
9352,30,4,5,0,1
9353,40,4,0,75,1
9354,11,17,14,50,0
9355,23,18,11,0,0
9356,38,28,2,0,2
9357,45,5,11,25,1
9358,44,7,3,100,0
9359,14,27,2,25,0
9360,19,17,8,25,2
9361,0,28,8,50,1
9362,8,24,12,75,0
9363,15,14,4,50,0
9364,42,12,0,0,0
9365,8,20,1,50,0
9366,42,23,2,25,2
9367,19,17,6,100,1
9368,15,16,10,100,0
9369,39,21,3,100,2
9370,2,24,1,50,1
9371,20,16,5,25,2
9372,18,1,5,75,2
9373,10,18,12,50,1
9374,22,1,12,25,2
9375,20,13,1,0,1
9376,22,0,4,100,0
9377,42,27,5,100,2
9378,48,15,11,25,0
9379,38,3,4,75,2
9380,17,12,13,50,2
9381,35,5,6,0,0
9382,41,25,13,50,2
9383,18,21,1,100,0
9384,8,28,2,100,1
9385,42,3,11,100,1
9386,27,4,10,75,1
9387,37,16,11,75,0
9388,4,15,0,0,1
9389,36,26,2,50,1
9390,20,13,12,75,2
9391,5,14,0,75,2
9392,13,20,12,0,2
9393,29,25,4,50,2
9394,9,11,3,25,2
9395,20,15,3,0,0
9396,13,4,4,100,2
9397,42,12,5,0,1
9398,7,9,6,0,1
9399,11,13,8,0,1
9400,18,0,3,25,1
9401,40,18,8,50,1
9402,15,15,2,0,2
