Employee_ID,Monthly_Salary,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Training_Hours
12309,7200.0,2,51,1,33
12310,7500.0,5,50,41,44
12311,7700.0,4,31,21,65
12312,6300.0,4,49,3,48
12313,7500.0,5,47,45,92
12314,7800.0,3,54,11,7
12315,9000.0,5,34,11,41
12316,5250.0,5,49,45,86
12317,7000.0,4,52,15,2
12318,7000.0,4,31,17,8
12319,9000.0,5,49,24,19
12320,5400.0,2,31,28,18
12321,4200.0,2,44,31,69
12322,5600.0,4,58,17,25
12323,5200.0,3,59,24,81
12324,4200.0,2,41,46,28
12325,8250.0,5,55,20,64
12326,5850.0,3,39,6,87
12327,4800.0,2,32,33,28
12328,7150.0,3,50,25,56
12329,4800.0,2,38,5,6
12330,5850.0,3,35,24,11
12331,6600.0,1,52,23,91
12332,6600.0,1,57,2,76
12333,4400.0,1,60,18,90
12334,7000.0,4,56,30,97
12335,7200.0,2,58,8,93
12336,9000.0,5,49,39,70
12337,9000.0,5,47,23,43
12338,8400.0,4,43,45,55
12339,4400.0,1,52,2,86
12340,6600.0,2,38,47,60
12341,5600.0,4,42,12,75
12342,7800.0,3,48,32,91
12343,4950.0,1,40,38,10
12344,4900.0,4,60,24,64
12345,6600.0,1,49,32,2
12346,6600.0,1,40,12,90
12347,4800.0,2,48,9,12
12348,7800.0,3,53,43,84
12349,8250.0,5,47,16,57
12350,6000.0,5,51,2,79
12351,7200.0,2,35,42,12
12352,4550.0,3,52,46,24
12353,7800.0,3,39,47,11
12354,7700.0,4,40,29,6
12355,6600.0,2,60,41,15
12356,4900.0,4,55,13,38
12357,6750.0,5,50,40,35
12358,4550.0,3,36,0,10
12359,7000.0,4,55,25,12
12360,5600.0,4,57,4,75
12361,8400.0,4,42,46,13
12362,8400.0,4,54,29,97
12363,8250.0,5,41,32,92
12364,6050.0,1,55,27,61
12365,5200.0,3,46,45,37
12366,5250.0,5,33,38,46
12367,6050.0,1,52,40,94
12368,4400.0,1,36,41,1
12369,4900.0,4,48,25,70
12370,7800.0,3,47,38,69
12371,6500.0,3,53,6,48
12372,7500.0,5,54,1,40
12373,4400.0,1,41,24,33
12374,7000.0,4,54,13,93
12375,4950.0,1,58,6,18
12376,4550.0,3,34,28,63
12377,5850.0,3,46,19,71
12378,5200.0,3,35,21,42
12379,5400.0,2,43,6,73
12380,4550.0,3,30,38,50
12381,8400.0,4,55,0,75
12382,5200.0,3,37,12,46
12383,6600.0,1,34,23,2
12384,5850.0,3,57,27,96
12385,4200.0,2,40,44,48
12386,5400.0,2,55,20,51
12387,9000.0,5,60,32,41
12388,5600.0,4,35,21,87
12389,4800.0,2,54,49,99
12390,7150.0,3,38,12,99
12391,4400.0,1,45,49,25
12392,7700.0,4,42,35,2
12393,5600.0,4,42,1,60
12394,6300.0,4,32,44,81
12395,5850.0,3,49,21,7
12396,6600.0,1,50,10,98
12397,7200.0,2,38,10,93
12398,6300.0,4,32,1,11
12399,5850.0,3,50,15,67
12400,6050.0,1,52,22,53
12401,6750.0,5,40,32,70
12402,4550.0,3,53,10,94
12403,5600.0,4,49,6,85
12404,6300.0,4,58,2,35
12405,7150.0,3,57,38,93
12406,7800.0,3,51,32,53
12407,7800.0,3,59,6,80
12408,4550.0,3,41,36,99
12409,6000.0,2,52,2,46
12410,5250.0,5,47,15,34
12411,7700.0,4,43,11,11
12412,8400.0,4,36,16,92
12413,6000.0,5,41,21,56
12414,9000.0,5,51,1,58
12415,8400.0,4,57,10,26
12416,8400.0,4,48,20,9
12417,6050.0,1,57,33,6
12418,7200.0,2,58,15,41
12419,4900.0,4,37,46,17
12420,4400.0,1,51,43,4
12421,8400.0,4,50,7,64
12422,6600.0,2,43,7,13
12423,7800.0,3,37,37,70
12424,6600.0,1,44,17,96
12425,5250.0,5,39,40,91
12426,6000.0,2,36,6,35
12427,7200.0,2,40,38,51
12428,6600.0,1,35,4,61
12429,4800.0,2,30,49,0
12430,7800.0,3,41,6,7
12431,9000.0,5,54,5,42
12432,6750.0,5,59,16,92
12433,7000.0,4,51,26,8
12434,8250.0,5,49,43,50
12435,6300.0,4,53,14,51
12436,6750.0,5,37,22,3
12437,7150.0,3,31,7,75
12438,3850.0,1,34,20,83
12439,4950.0,1,38,30,69
12440,6600.0,1,47,30,79
12441,8250.0,5,40,1,7
12442,5850.0,3,32,7,29
12443,5600.0,4,40,18,18
12444,6600.0,1,40,20,65
12445,3850.0,1,40,36,66
12446,4550.0,3,42,5,51
12447,5600.0,4,57,45,81
12448,6000.0,2,32,3,25
12449,5400.0,2,35,28,39
12450,8400.0,4,34,24,56
12451,7800.0,3,56,18,24
12452,5500.0,1,50,27,48
12453,6500.0,3,46,31,69
12454,6000.0,2,35,2,89
12455,6600.0,1,35,9,28
12456,3850.0,1,52,16,81
12457,6000.0,2,53,45,23
12458,7200.0,2,36,16,56
12459,7500.0,5,30,5,70
12460,6000.0,5,57,48,64
12461,5250.0,5,30,15,67
12462,6600.0,2,35,17,26
12463,5200.0,3,56,8,75
12464,6750.0,5,31,35,23
12465,4800.0,2,45,24,81
12466,7500.0,5,45,7,30
12467,7200.0,2,33,49,79
12468,7500.0,5,30,47,50
12469,4200.0,2,52,26,40
12470,5400.0,2,54,34,36
12471,6600.0,1,44,43,97
12472,7200.0,2,41,37,1
12473,7200.0,2,34,8,37
12474,4800.0,2,39,45,71
12475,5200.0,3,43,23,28
12476,6300.0,4,58,41,64
12477,6600.0,1,33,12,89
12478,6600.0,1,48,42,98
12479,5500.0,1,48,41,69
12480,4400.0,1,40,43,93
12481,7000.0,4,47,2,37
12482,7150.0,3,58,44,94
12483,7500.0,5,41,12,84
12484,8400.0,4,38,10,11
12485,5600.0,4,55,31,20
12486,5400.0,2,57,35,96
12487,6500.0,3,46,48,79
12488,6000.0,5,45,19,12
12489,6000.0,2,57,8,77
12490,8400.0,4,48,48,7
12491,7500.0,5,54,19,42
12492,7700.0,4,37,12,0
12493,4900.0,4,48,32,24
12494,4550.0,3,54,29,15
12495,7150.0,3,39,22,49
12496,5400.0,2,30,17,75
12497,7000.0,4,57,1,27
12498,6750.0,5,30,47,30
12499,5200.0,3,43,42,69
12500,6600.0,2,38,22,76
12501,7200.0,2,47,37,43
12502,5850.0,3,44,48,27
12503,6750.0,5,39,22,73
12504,6750.0,5,34,24,2
12505,6600.0,1,49,32,77
12506,6000.0,5,58,21,97
12507,7200.0,2,55,46,5
12508,7500.0,5,44,31,2
12509,7200.0,2,41,17,15
12510,7000.0,4,58,47,4
12511,6600.0,1,30,19,42
12512,3850.0,1,44,31,56
12513,8250.0,5,57,7,21
12514,6600.0,1,50,15,15
12515,4950.0,1,52,39,7
12516,3850.0,1,49,4,4
12517,6750.0,5,31,38,98
12518,6000.0,5,46,34,95
12519,4900.0,4,47,39,81
12520,8250.0,5,52,13,45
12521,6500.0,3,33,36,41
12522,3850.0,1,58,34,69
12523,7700.0,4,30,41,91
12524,9000.0,5,55,40,6
12525,7150.0,3,47,7,46
12526,4900.0,4,54,3,99
12527,4950.0,1,37,37,40
12528,6300.0,4,33,26,19
12529,4200.0,2,34,42,75
12530,5600.0,4,54,3,30
12531,7500.0,5,32,2,12
12532,4200.0,2,31,18,11
12533,4900.0,4,59,10,0
12534,3850.0,1,47,29,63
12535,4550.0,3,31,35,99
12536,7200.0,2,33,8,99
12537,5500.0,1,60,10,30
12538,6600.0,1,47,44,68
12539,8400.0,4,43,49,54
12540,6000.0,2,55,46,40
12541,4400.0,1,56,31,70
12542,5850.0,3,44,31,62
12543,7800.0,3,36,24,68
12544,5600.0,4,53,38,31
12545,5200.0,3,42,45,17
12546,9000.0,5,38,44,25
12547,6750.0,5,45,33,27
12548,9000.0,5,40,25,31
12549,4400.0,1,39,35,48
12550,6600.0,1,41,34,18
12551,5500.0,1,47,7,32
12552,6600.0,1,51,22,2
12553,6600.0,1,44,3,42
12554,7000.0,4,50,21,77
12555,7000.0,4,60,33,16
12556,5600.0,4,30,15,73
12557,6300.0,4,38,34,73
12558,4800.0,2,31,31,1
12559,6600.0,2,49,34,99
12560,8400.0,4,41,45,78
12561,4900.0,4,39,27,82
12562,7150.0,3,41,36,57
12563,4950.0,1,59,19,9
12564,8400.0,4,51,23,64
12565,6750.0,5,48,31,99
12566,7800.0,3,59,12,14
12567,6750.0,5,48,46,32
12568,5850.0,3,35,13,87
12569,6600.0,1,54,4,26
12570,7500.0,5,42,27,29
12571,8400.0,4,53,17,87
12572,7700.0,4,54,38,97
12573,7200.0,2,45,20,56
12574,3850.0,1,47,48,22
12575,8250.0,5,39,18,27
12576,5250.0,5,36,27,96
12577,7800.0,3,45,42,29
12578,6000.0,2,52,41,26
12579,4950.0,1,44,49,48
12580,6600.0,1,34,12,66
12581,5200.0,3,58,14,53
12582,6600.0,1,56,46,92
12583,7700.0,4,60,44,15
12584,6600.0,1,42,17,87
12585,3850.0,1,55,5,46
12586,4550.0,3,35,25,58
12587,5600.0,4,36,27,32
12588,6600.0,1,42,20,38
12589,4800.0,2,34,42,32
12590,4900.0,4,47,3,20
12591,7000.0,4,58,23,20
12592,6600.0,1,44,14,67
12593,8400.0,4,45,34,61
12594,7000.0,4,30,4,15
12595,6600.0,1,41,19,40
12596,7500.0,5,57,40,33
12597,6500.0,3,45,44,96
12598,5600.0,4,47,2,32
12599,8400.0,4,30,33,69
12600,6050.0,1,44,34,56
12601,7150.0,3,32,17,7
12602,4200.0,2,35,9,67
12603,6750.0,5,44,39,82
12604,7200.0,2,45,7,85
12605,7200.0,2,41,49,37
12606,6750.0,5,37,3,22
12607,6300.0,4,54,39,96
12608,5500.0,1,53,38,12
12609,4550.0,3,40,20,64
12610,8400.0,4,53,9,94
12611,7500.0,5,35,43,19
12612,6000.0,5,49,24,76
12613,4950.0,1,35,30,23
12614,6500.0,3,50,47,83
12615,5600.0,4,58,48,59
12616,9000.0,5,40,3,64
12617,6750.0,5,31,11,54
12618,7200.0,2,36,34,78
12619,5200.0,3,46,47,55
12620,6050.0,1,30,43,30
12621,6050.0,1,47,26,83
12622,6750.0,5,46,1,37
12623,7700.0,4,56,46,8
12624,4900.0,4,49,8,78
12625,6600.0,1,36,23,49
12626,7200.0,2,40,5,92
12627,7000.0,4,50,44,33
12628,7500.0,5,39,26,90
12629,5400.0,2,41,47,43
12630,6000.0,2,39,22,66
12631,5250.0,5,52,33,44
12632,6600.0,1,39,15,51
12633,6600.0,1,31,3,30
12634,5200.0,3,51,4,24
12635,6000.0,5,52,2,0
12636,5500.0,1,45,25,80
12637,5500.0,1,52,13,8
12638,6750.0,5,38,41,75
12639,6600.0,1,33,8,26
12640,5600.0,4,38,39,73
12641,7800.0,3,35,22,82
12642,7200.0,2,39,23,81
12643,6750.0,5,32,20,27
12644,6000.0,5,50,21,82
12645,4550.0,3,51,10,74
12646,4800.0,2,40,1,79
12647,5600.0,4,46,6,63
12648,7000.0,4,48,5,66
12649,5500.0,1,53,45,75
12650,7150.0,3,35,14,22
12651,6750.0,5,60,37,66
12652,9000.0,5,56,38,8
12653,6600.0,1,39,30,69
12654,4550.0,3,41,26,47
12655,7150.0,3,53,20,93
12656,6600.0,1,58,28,20
12657,6600.0,2,59,32,71
12658,9000.0,5,42,5,29
12659,6000.0,5,51,32,64
12660,5400.0,2,35,3,20
12661,5850.0,3,30,30,11
12662,5200.0,3,41,20,10
12663,5400.0,2,53,12,43
12664,6050.0,1,43,21,76
12665,5400.0,2,47,5,94
12666,7800.0,3,49,42,3
12667,6750.0,5,44,26,38
12668,7200.0,2,48,7,14
12669,6000.0,2,45,1,84
12670,5600.0,4,36,36,15
12671,5200.0,3,44,46,72
12672,6600.0,2,56,33,1
12673,6300.0,4,52,24,67
12674,7700.0,4,43,30,7
12675,4800.0,2,53,32,44
12676,7000.0,4,31,44,10
12677,8250.0,5,33,3,45
12678,6000.0,5,43,43,18
12679,7500.0,5,40,49,17
12680,4900.0,4,31,9,1
12681,6750.0,5,59,49,1
12682,6300.0,4,44,1,80
12683,6600.0,1,40,8,65
12684,7150.0,3,57,48,3
12685,7800.0,3,53,39,30
12686,9000.0,5,40,38,74
12687,8250.0,5,60,13,36
12688,4550.0,3,39,48,10
12689,8400.0,4,31,26,84
12690,9000.0,5,59,28,68
12691,6500.0,3,43,1,33
12692,8250.0,5,59,23,93
12693,8400.0,4,55,33,94
12694,6600.0,1,43,19,30
12695,5250.0,5,47,16,44
12696,7500.0,5,50,32,63
12697,7800.0,3,59,42,96
12698,7200.0,2,50,22,84
12699,7200.0,2,60,43,70
12700,7500.0,5,43,44,86
12701,5500.0,1,46,6,76
12702,9000.0,5,32,21,38
12703,5850.0,3,32,44,38
12704,7700.0,4,47,46,2
12705,8400.0,4,49,26,14
12706,5500.0,1,35,23,47
12707,6000.0,2,55,5,48
12708,7800.0,3,37,8,19
12709,7800.0,3,41,24,41
12710,4900.0,4,53,37,47
12711,7200.0,2,53,34,84
12712,7200.0,2,57,28,59
12713,7200.0,2,39,36,45
12714,3850.0,1,52,10,79
12715,5500.0,1,42,23,25
12716,4200.0,2,41,30,22
12717,8250.0,5,44,41,24
12718,6600.0,2,30,13,79
12719,5500.0,1,60,29,58
12720,5850.0,3,30,4,43
12721,6300.0,4,53,8,56
12722,7200.0,2,54,5,2
12723,7150.0,3,56,9,16
12724,6600.0,1,41,35,76
12725,4200.0,2,42,26,26
12726,5850.0,3,44,41,57
12727,6750.0,5,47,2,82
12728,8400.0,4,60,38,68
12729,6000.0,2,39,7,30
12730,8400.0,4,45,22,26
12731,4950.0,1,44,21,4
12732,5600.0,4,38,9,76
12733,8400.0,4,35,30,5
12734,7000.0,4,37,9,73
12735,4550.0,3,55,33,90
12736,7800.0,3,41,47,38
12737,5500.0,1,53,33,30
12738,8400.0,4,53,31,5
12739,9000.0,5,32,18,11
12740,8250.0,5,48,38,91
12741,8250.0,5,30,3,74
12742,4550.0,3,50,46,84
12743,7200.0,2,52,0,86
12744,4800.0,2,53,23,82
12745,6050.0,1,53,39,70
12746,8400.0,4,59,47,82
12747,7800.0,3,36,35,33
12748,6600.0,1,48,15,56
12749,6600.0,1,59,6,29
12750,6300.0,4,40,48,57
12751,9000.0,5,51,5,67
12752,5250.0,5,50,14,27
12753,5250.0,5,51,22,1
12754,7200.0,2,37,39,53
12755,5600.0,4,43,11,35
12756,5250.0,5,45,46,58
12757,9000.0,5,38,24,71
12758,5850.0,3,39,15,62
12759,4950.0,1,54,46,28
12760,8400.0,4,54,42,96
12761,3850.0,1,36,3,39
12762,6000.0,2,44,30,95
12763,4200.0,2,35,20,13
12764,3850.0,1,56,36,9
12765,4900.0,4,46,22,0
12766,8400.0,4,59,47,58
12767,9000.0,5,35,16,87
12768,7200.0,2,43,8,47
12769,9000.0,5,33,31,13
12770,8250.0,5,42,0,78
12771,6300.0,4,41,11,47
12772,4400.0,1,56,12,5
12773,6600.0,1,58,40,69
12774,8400.0,4,36,37,6
12775,9000.0,5,51,17,82
12776,7800.0,3,55,44,42
12777,6050.0,1,35,25,9
12778,6600.0,1,41,11,55
12779,5500.0,1,50,33,62
12780,5250.0,5,58,44,1
12781,4400.0,1,51,14,5
12782,6600.0,1,30,42,13
12783,8400.0,4,38,37,31
12784,5400.0,2,55,2,38
12785,9000.0,5,34,48,72
12786,4900.0,4,41,7,9
12787,4900.0,4,35,7,95
12788,5250.0,5,58,28,63
12789,4800.0,2,40,18,65
12790,5250.0,5,36,10,74
12791,6000.0,2,47,28,78
12792,8250.0,5,55,0,90
12793,5600.0,4,42,40,12
12794,5400.0,2,54,1,74
12795,6000.0,2,46,38,60
12796,6050.0,1,33,28,39
12797,6050.0,1,55,38,11
12798,8400.0,4,34,7,88
12799,7800.0,3,56,23,20
12800,6000.0,2,32,12,72
12801,7500.0,5,53,43,30
12802,5850.0,3,36,15,21
12803,7700.0,4,50,20,74
12804,6050.0,1,42,12,89
12805,5250.0,5,44,40,83
12806,4550.0,3,60,36,78
12807,4200.0,2,54,22,83
12808,4400.0,1,40,25,69
12809,6600.0,1,35,10,6
12810,7800.0,3,59,32,50
12811,7800.0,3,36,19,59
12812,4550.0,3,47,4,96
12813,9000.0,5,50,23,0
12814,8400.0,4,31,3,77
12815,5400.0,2,42,38,14
12816,8250.0,5,59,47,23
12817,6600.0,2,48,38,89
12818,6750.0,5,58,26,58
12819,5400.0,2,50,2,43
12820,4950.0,1,47,33,37
12821,5850.0,3,59,10,28
12822,7800.0,3,53,44,18
12823,4950.0,1,31,38,31
12824,5200.0,3,32,36,80
12825,9000.0,5,33,31,38
12826,6050.0,1,39,46,43
12827,7800.0,3,38,8,3
12828,4800.0,2,51,13,97
12829,5250.0,5,34,46,69
12830,5500.0,1,54,46,95
12831,9000.0,5,50,16,20
12832,5600.0,4,51,2,2
12833,5600.0,4,59,45,95
12834,4200.0,2,36,38,49
12835,8400.0,4,46,5,24
12836,5200.0,3,43,2,64
12837,5600.0,4,45,36,36
12838,6000.0,5,34,32,42
12839,7000.0,4,60,2,97
12840,5400.0,2,43,7,41
12841,7200.0,2,31,16,9
12842,7200.0,2,43,41,40
12843,7200.0,2,45,8,23
12844,6050.0,1,34,14,58
12845,4200.0,2,35,27,86
12846,7500.0,5,48,20,55
12847,4950.0,1,52,47,43
12848,4950.0,1,43,30,74
12849,7700.0,4,48,7,98
12850,7800.0,3,53,2,27
12851,8250.0,5,54,6,43
12852,6000.0,5,45,22,43
12853,6000.0,5,36,2,3
12854,7200.0,2,47,7,35
12855,7200.0,2,40,46,79
12856,7500.0,5,36,35,17
12857,7000.0,4,58,2,67
12858,8400.0,4,52,14,90
12859,8400.0,4,30,7,37
12860,8400.0,4,36,30,71
12861,5600.0,4,53,6,37
12862,5250.0,5,52,2,33
12863,6000.0,2,41,33,41
12864,5500.0,1,37,37,37
12865,5600.0,4,57,4,58
12866,5600.0,4,57,30,84
12867,6050.0,1,37,32,0
12868,9000.0,5,59,49,36
12869,7200.0,2,53,15,17
12870,4550.0,3,35,5,53
12871,8250.0,5,46,2,96
12872,9000.0,5,39,7,59
12873,6600.0,1,39,28,79
12874,4800.0,2,51,38,91
12875,7200.0,2,57,24,31
12876,6750.0,5,48,3,90
12877,4550.0,3,44,18,94
12878,6000.0,2,37,6,97
12879,6050.0,1,42,29,99
12880,6050.0,1,39,34,43
12881,4550.0,3,55,49,87
12882,4900.0,4,35,39,42
12883,6600.0,1,37,16,43
12884,5500.0,1,38,1,82
12885,9000.0,5,56,24,48
12886,8400.0,4,57,25,90
12887,8400.0,4,47,4,9
12888,7800.0,3,45,34,85
12889,6000.0,5,50,25,4
12890,6600.0,2,33,34,40
12891,8400.0,4,35,0,36
12892,5500.0,1,36,9,28
12893,7800.0,3,39,13,88
12894,4400.0,1,58,20,35
12895,9000.0,5,39,13,53
12896,4200.0,2,48,44,66
12897,6600.0,1,35,1,1
12898,6600.0,1,53,46,24
12899,5850.0,3,57,39,12
12900,5850.0,3,55,2,57
12901,4550.0,3,46,2,22
12902,4550.0,3,36,14,98
12903,7500.0,5,31,10,98
12904,7000.0,4,49,38,64
12905,5500.0,1,47,16,58
12906,6000.0,2,60,32,1
12907,4900.0,4,52,38,28
12908,5500.0,1,36,32,61
12909,5850.0,3,40,0,40
12910,5500.0,1,56,36,87
12911,8400.0,4,57,26,98
12912,9000.0,5,51,41,38
12913,4800.0,2,58,2,65
12914,5850.0,3,53,9,35
12915,5250.0,5,60,2,36
12916,7500.0,5,49,19,93
12917,7800.0,3,48,7,58
12918,5500.0,1,41,13,41
12919,7200.0,2,57,19,18
12920,5500.0,1,57,24,23
12921,6600.0,2,57,1,42
12922,4200.0,2,34,42,44
12923,6750.0,5,32,45,72
12924,6600.0,1,38,21,60
12925,4200.0,2,49,29,66
12926,6000.0,2,44,22,88
12927,6750.0,5,43,46,56
12928,4400.0,1,39,34,73
12929,3850.0,1,47,45,99
12930,8400.0,4,38,22,2
12931,7200.0,2,55,33,72
12932,7500.0,5,45,23,58
12933,7000.0,4,51,35,96
12934,6600.0,1,32,23,70
12935,7000.0,4,40,4,12
12936,6600.0,1,54,40,79
12937,6750.0,5,58,8,76
12938,4800.0,2,34,49,97
12939,5850.0,3,45,0,94
12940,4950.0,1,35,22,29
12941,4950.0,1,44,43,30
12942,8400.0,4,49,40,78
12943,7700.0,4,55,44,36
12944,6600.0,1,43,44,35
12945,5400.0,2,55,25,11
12946,7500.0,5,37,25,32
12947,7000.0,4,34,8,46
12948,6600.0,1,43,39,71
12949,7200.0,2,33,42,29
12950,8400.0,4,34,14,40
12951,7000.0,4,33,22,26
12952,7800.0,3,32,5,36
12953,3850.0,1,36,18,40
12954,9000.0,5,52,20,73
12955,6750.0,5,37,38,54
12956,4400.0,1,34,12,79
12957,4800.0,2,31,28,92
12958,6500.0,3,53,21,30
12959,4950.0,1,60,20,98
12960,7800.0,3,52,31,38
12961,5600.0,4,32,3,68
12962,4950.0,1,33,41,67
12963,6300.0,4,49,28,41
12964,4950.0,1,58,18,64
12965,8250.0,5,43,37,26
12966,7000.0,4,52,8,93
12967,6600.0,1,52,2,40
12968,6300.0,4,39,8,97
12969,6600.0,2,32,20,72
12970,4550.0,3,56,48,85
12971,4800.0,2,56,30,20
12972,7200.0,2,56,9,35
12973,5400.0,2,41,31,69
12974,5850.0,3,53,3,61
12975,6000.0,2,57,35,41
12976,6600.0,1,57,11,2
12977,5400.0,2,38,49,93
12978,3850.0,1,52,22,78
12979,5850.0,3,50,30,33
12980,5400.0,2,34,2,77
12981,4800.0,2,59,5,46
12982,9000.0,5,43,32,68
12983,6000.0,5,36,47,89
12984,3850.0,1,31,28,71
12985,4550.0,3,31,3,86
12986,4900.0,4,31,48,67
12987,6000.0,5,35,11,45
12988,5250.0,5,34,45,70
12989,5500.0,1,39,7,31
12990,9000.0,5,43,9,66
12991,5400.0,2,38,39,67
12992,4200.0,2,46,34,2
12993,5400.0,2,46,32,80
12994,8400.0,4,55,30,10
12995,8250.0,5,49,38,65
12996,7700.0,4,40,4,33
12997,4550.0,3,58,30,77
12998,6600.0,1,55,34,51
12999,7200.0,2,53,17,35
13000,4800.0,2,59,34,63
13001,3850.0,1,39,25,77
13002,7800.0,3,38,44,38
13003,4400.0,1,33,4,2
13004,6000.0,5,53,23,9
13005,4950.0,1,55,18,73
13006,7800.0,3,38,49,10
13007,8400.0,4,55,3,8
13008,4550.0,3,36,3,46
13009,7150.0,3,55,10,58
13010,7700.0,4,30,25,58
13011,7200.0,2,56,20,69
13012,5250.0,5,34,47,60
13013,5500.0,1,41,12,31
13014,8400.0,4,50,43,62
13015,6500.0,3,49,37,63
13016,5400.0,2,43,8,14
13017,6300.0,4,35,29,14
13018,4550.0,3,31,5,43
13019,6050.0,1,51,31,38
13020,6050.0,1,40,12,78
13021,7800.0,3,44,43,77
13022,7200.0,2,45,40,11
13023,6750.0,5,56,37,43
13024,4400.0,1,49,0,1
13025,5200.0,3,53,43,32
13026,5200.0,3,31,28,64
13027,8400.0,4,30,33,22
13028,7200.0,2,59,22,91
13029,4900.0,4,46,37,45
13030,4400.0,1,59,30,37
13031,5600.0,4,46,29,56
13032,5850.0,3,35,18,66
13033,7700.0,4,39,42,37
13034,3850.0,1,57,43,76
13035,3850.0,1,60,34,2
13036,5400.0,2,50,34,55
13037,5200.0,3,59,42,73
13038,6600.0,1,37,40,7
13039,6000.0,5,39,14,57
13040,6600.0,2,54,14,21
13041,5400.0,2,47,4,51
13042,7700.0,4,54,2,74
13043,7800.0,3,47,40,14
13044,4200.0,2,49,15,6
13045,5850.0,3,40,3,36
13046,6600.0,2,35,23,43
13047,4200.0,2,50,8,3
13048,4950.0,1,40,25,39
13049,7200.0,2,52,2,53
13050,7800.0,3,48,42,1
13051,4550.0,3,31,5,75
13052,8400.0,4,43,4,33
13053,6500.0,3,33,33,65
13054,5400.0,2,37,1,1
13055,8400.0,4,40,45,72
13056,6000.0,2,59,28,65
13057,5600.0,4,35,13,44
13058,4200.0,2,30,46,50
13059,9000.0,5,44,18,42
13060,6300.0,4,55,15,9
13061,4200.0,2,39,1,54
13062,4200.0,2,50,42,46
13063,4900.0,4,53,49,7
13064,6750.0,5,42,3,24
13065,6500.0,3,37,14,50
13066,8250.0,5,56,5,37
13067,7500.0,5,31,35,32
13068,6000.0,5,33,45,70
13069,4950.0,1,30,27,29
13070,5500.0,1,34,4,16
13071,4400.0,1,31,37,54
13072,3850.0,1,51,23,41
13073,7800.0,3,53,48,24
13074,8250.0,5,50,42,23
13075,7500.0,5,31,40,36
13076,6300.0,4,30,0,52
13077,6600.0,1,56,31,7
13078,7800.0,3,41,26,33
13079,4800.0,2,60,36,66
13080,7800.0,3,31,36,93
13081,7200.0,2,53,28,49
13082,7150.0,3,40,23,6
13083,6600.0,2,32,31,25
13084,4200.0,2,36,40,96
13085,7200.0,2,57,2,78
13086,7150.0,3,56,44,74
13087,6050.0,1,40,6,77
13088,5200.0,3,49,21,97
13089,9000.0,5,48,40,10
13090,5500.0,1,54,17,3
13091,6050.0,1,52,44,49
13092,7500.0,5,47,19,53
13093,6600.0,2,58,22,21
13094,4400.0,1,44,4,70
13095,7000.0,4,47,26,65
13096,6000.0,5,51,4,29
13097,7000.0,4,33,31,48
13098,8250.0,5,47,38,42
13099,4800.0,2,58,30,66
13100,6600.0,1,36,32,87
13101,9000.0,5,42,22,83
13102,4900.0,4,51,25,13
13103,6750.0,5,41,39,96
13104,4200.0,2,48,2,69
13105,6600.0,1,55,49,89
13106,4550.0,3,37,37,52
13107,4900.0,4,32,44,28
13108,6600.0,2,48,22,17
13109,4950.0,1,56,38,43
13110,6600.0,1,52,8,65
13111,3850.0,1,47,42,35
13112,6300.0,4,33,35,18
13113,7800.0,3,36,15,44
13114,6600.0,1,56,32,57
13115,4200.0,2,41,32,41
13116,5250.0,5,59,16,14
13117,4400.0,1,41,44,26
13118,6750.0,5,53,48,76
13119,6600.0,1,41,14,61
13120,7800.0,3,43,13,93
13121,6000.0,5,56,48,90
13122,4400.0,1,42,19,17
13123,6600.0,2,33,20,9
13124,7150.0,3,54,22,64
13125,6000.0,5,43,16,45
13126,9000.0,5,60,31,88
13127,6000.0,2,38,19,20
13128,4200.0,2,37,43,39
13129,6000.0,2,56,3,70
13130,8250.0,5,45,34,93
13131,7700.0,4,46,48,69
13132,8250.0,5,45,25,66
13133,4400.0,1,43,25,78
13134,3850.0,1,45,45,24
13135,5600.0,4,33,42,55
13136,6000.0,2,51,42,23
13137,4550.0,3,43,6,81
13138,9000.0,5,55,7,97
13139,7150.0,3,48,11,97
13140,3850.0,1,51,41,88
13141,3850.0,1,54,39,90
13142,8400.0,4,40,30,52
13143,6000.0,2,50,1,93
13144,5250.0,5,50,28,73
13145,6000.0,2,46,20,36
13146,6000.0,5,54,43,48
13147,7200.0,2,42,36,35
13148,7800.0,3,49,16,5
13149,8400.0,4,38,39,82
13150,7700.0,4,47,34,47
13151,6600.0,1,58,29,26
13152,6600.0,2,58,47,48
13153,7000.0,4,47,9,10
13154,6300.0,4,54,8,70
13155,7200.0,2,59,32,18
13156,6600.0,1,53,36,77
13157,7500.0,5,59,47,30
13158,7150.0,3,32,16,56
13159,5500.0,1,48,19,98
13160,6600.0,2,48,39,21
13161,7700.0,4,55,30,49
13162,7500.0,5,40,20,32
13163,5500.0,1,58,21,80
13164,9000.0,5,57,28,38
13165,5200.0,3,56,21,58
13166,5500.0,1,56,0,0
13167,7800.0,3,46,14,1
13168,7500.0,5,36,21,34
13169,7000.0,4,40,3,87
13170,7800.0,3,30,20,33
13171,7200.0,2,42,12,67
13172,8250.0,5,57,29,86
13173,7700.0,4,40,34,80
13174,7000.0,4,57,35,22
13175,5400.0,2,49,37,25
13176,6600.0,1,43,28,32
13177,5850.0,3,44,38,87
13178,9000.0,5,41,38,2
13179,6000.0,5,58,16,46
